NR IMOVEL;NR INCRA;CEP
94363102;9510996038212;78875000
94363110;9510999577394;49540000
94363129;9510996037321;78875000
94363145;9510996036350;78875000
94363153;9510563430487;69180000
94363161;9510563443031;69180000
94363170;9500411417471;76450000
94363196;9510999561633;96685000
94363200;9510999386459;29950000
94363218;9510996931464;58233000
94363226;9510999371850;96160000
94363234;9510999241728;98995000
94363242;9510999240837;29950000
94363250;9510991928724;87910000
94363269;9510998884196;98130000
94363285;9510998238057;96470000
94363293;9510990890790;29650000
94363307;9510724195165;63480000
94363315;9510994647670;99530000
94363331;8091360147538;89930000
94363340;9510999369953;39505000
94363358;9510999370706;39505000
94363366;9501903018501;38840000
94363374;9510999582045;38610001
94363382;9510999396250;89950000
94363390;9510999265406;68638000
94363404;4120400174857;39690000
94363412;8151100130995;89950000
94363420;9510996449190;38500000
94363447;9510999262130;89694000
94363455;9510997529082;39460000
94363463;9510999700340;89950000
94363471;9510998978689;96200003
94363480;9510999249036;86800007
94363498;9510991508350;37250000
94363501;9510998832471;24890000
94363510;9510998927693;79530000
94363528;9999706923446;63515000
04103386;8152760051342;89835000
18983294;8700130031073;98758000
79016529;9270310132934;76420000
94363536;9510998952701;79215000
94363552;9510993999300;87340000
94363560;9500418644635;89879000
94363579;9510999664874;47655000
16225562;4340270095046;37945000
94363587;9510997375930;89930000
94363595;9510996737730;89879000
94363609;9510998957339;35670000
94363617;2230930326545;56380000
94363625;9510997911211;89879000
94363633;9510999679120;89855000
94363641;7221700226249;85628000
50889087;6281150297185;13160001
94363650;9510999481958;84560000
94363668;9510999408444;68473000
94363676;9510999356380;84560000
94363684;9510641327051;87400000
94363692;9510991210700;15470000
94363706;9510997067798;49230000
94363714;9510999429522;87260000
94363722;9510999062394;38740001
94363730;9510992750007;35330000
94363749;9510999742506;48960000
94363757;9510999306447;84560000
48787086;8020260177796;89900000
94363765;9999380759225;29900010
94363773;9510999382542;48430000
94363781;9510561569305;85900005
94363790;4370340089584;36815000
94363803;9510999350934;84560000
94363811;9500173410374;89801000
94363820;9510999454985;14400005
94363838;9510999323619;48430000
94363846;9510999296115;64895000
94363854;9510999354093;84560000
94363862;9510994451775;38800000
94363870;9510999186522;38800000
94363889;9510997833903;88548000
94363897;9510998831157;89700001
94363900;0000601255120;38600001
94363919;9510999500928;97760000
94363927;9510998322430;12900002
94363935;9510996751997;98770000
94363943;9510802021004;84400000
94363951;9510999672621;38840000
94363978;9510998546894;76285000
86381660;9510999781323;68200000
94363986;9510999115501;56160000
94363994;9510999777725;89801000
94364001;9510996567479;35450001
94364010;9510999719954;56220000
94364028;9510995934354;12500010
94364036;9510998837600;88570000
94364044;9510999290184;88570000
94364052;9510802019522;84400000
94364060;9510999640932;37250000
94364087;9500684566674;88570000
94364095;9500504414812;78310000
94364109;9510997668791;84550000
94364125;9510999671498;37250000
94364133;9510999531564;88570000
94364141;9510999670505;48790000
94364150;9510999409173;88580000
94364168;9510805811600;97640000
94364176;9510999579680;86700005
94364184;9510999454047;88540000
94364192;9510995950716;13840001
94364206;9510999678905;48790000
94364222;9510998066094;89300001
94364230;9510998273553;89300001
94364257;9510809264000;36970000
94364265;9510806315312;39390000
94364273;9510996645291;89550000
94364290;9510998852901;39390000
94364303;9510994138520;63515000
94364311;9510997726406;79140000
94364320;9510997798148;35640000
94364338;9510999468773;29780000
94364346;9510999579842;76866000
94364354;9510999341943;63515000
94364370;9510999338136;65714000
94364389;9510995905338;85660000
94364400;7080380513659;83900000
94364419;9510999756132;35300001
12146579;8740780587930;95236000
94364427;9510998902941;15440000
94364435;9510808270618;87320000
94364451;4430340167480;37300000
94364460;9510995991587;13840001
94364478;9510997809794;78180000
94364486;9510999249702;75440000
94364494;9500506031392;64360000
94364508;2240900445553;36800000
94364516;9999706643591;63515000
60937521;8681830090831;98690000
94364524;9510998770425;75180000
94364532;9510999386610;75900001
94364540;9510804354655;88140000
94364559;9510999419993;46400000
94364567;9510999724281;89251000
94364583;9510998213577;36810000
94364591;9510808537550;96810002
94364605;9510996919766;70002900
94364613;9510999592601;37245000
94364621;9510997416989;63270000
94364630;9999381757811;79002000
94364648;9510994772490;85650000
94364656;9510999130900;79290000
94364664;9510641175952;58120000
94364672;4291040010580;36955000
94364699;9510998763640;75180000
94364702;9510725929944;47160000
94364710;9510999080295;46400000
94364729;9510999210253;84450000
94364737;9510134036959;32001959
94364745;9510999197303;84450000
94364753;9510998837430;39620000
94364761;9510998801088;79140000
45485070;0310110102517;69301000
94364770;9510999202072;84450000
94364788;9510999113649;76190000
94364818;9510999584331;37660000
94364826;9510998853711;76994000
94364834;9510809704840;37890000
94364842;0012100003889;76994000
94364850;9510998260060;79580000
94364869;9510999644253;37430000
94364877;9510997142757;36165000
94364885;9999381787486;79002000
94364893;9510999195190;48900002
94364923;9510999461760;39100000
94364931;9510998903751;79140000
94364940;9510999573216;76960002
94364958;9510990300586;64705000
64512100;9501227038340;37860000
94364966;9999386199655;79580000
94364974;9510999191011;64865000
94364982;9510998807604;47450000
94364990;9510998363200;39530000
94365008;9510999603816;96890000
94365016;9510999440178;63580000
93474679;9510805228483;88570000
94365024;9510999689605;58970000
94365032;9510998969698;35001959
94365059;9510488924673;39730000
94365067;9510998898065;39530000
94365075;9999208567705;76870001
94365083;9510999178007;76929000
94365091;9510994562763;35230000
94365105;9510998995346;39740000
94365113;3090280082490;46850000
94365121;9510997712529;39530000
94365130;9501904085067;76934000
94365148;9510998946809;85890000
38657090;8151870007873;89871000
94365164;9510994316800;35275000
94365172;9510999045465;63280000
94365180;9510994120400;59335000
94365199;9510998571902;39530000
94365202;9510999518975;47240000
94365210;9510998405999;76934000
94365229;9510999197800;28010000
94365237;9510993268012;87960000
94365245;9510994161939;38730000
94365253;9510806497321;79180000
94365270;9510996948430;58233000
94365288;9510808718856;47680000
94365296;9510723989931;49560000
94365300;9510999770712;38600001
94365318;9510999667628;47690000
94365326;9510998841039;46875000
94365334;9510809590306;76900001
94365342;9510992876876;79290000
94365350;0010400744896;76919000
94365369;1801060113048;59215000
94365377;9510807281527;96470000
94365385;9510998607869;76360000
94365393;9510999092030;48470000
94365407;9501819353877;76929000
57302022;9510994693515;78635000
01572270;3091330002561;46800000
94365415;9510999093435;48470000
94365440;9510999108483;48470000
94365466;9510996926460;58233000
94365474;9510999800727;48350000
94365482;9511021398079;56300990
94365490;9511021401207;56300990
94365504;9510999801537;48350000
94365512;9511021406004;56300990
94365520;9999466124486;75600000
94365539;9510999775358;45177000
94365547;9510994558731;35230000
94365555;9510999487131;48470000
94365563;9510999774629;58233000
94365571;9500684695644;48490000
94365580;9510993898970;79900001
94365598;9510999773738;45177000
94365610;9510999499571;48480000
94365628;9510999733787;44620000
94365636;9510993268799;38150000
94365644;9510996936261;13970005
94365652;9501220187405;39795000
94365660;9510729579921;47990000
94365679;9510997927304;35230000
94365687;9510998019177;47970000
94365695;9510997797923;35230000
94365709;9510999232907;75503010
94365725;9510999488618;76125000
94365733;9510995623430;13970005
32756763;9500254927525;76950000
94365741;9510996941931;48565000
94365750;9510992718537;48565000
40604390;4190100038917;35138000
10077553;0000353068199;99680000
39171418;0000354042762;37520000
63500744;0000600866575;19840000
01127489;2220540119160;56950000
27055949;4150650040739;38525000
46276270;4351470238331;35550000
26391368;4351470342406;35550000
52933946;4310790121817;37570000
60405554;6180200150163;13730005
30266629;7050200664518;83750000
08729395;7090420448575;84400000
18774920;8051570271620;89190000
38783592;8090120210830;89700001
88599310;7230530079270;85170000
05219850;0000194373104;96600000
94365997;9510999743154;56300990
31322239;9240830014903;77660000
22491970;8640800510129;95255000
59838337;9500680302281;37980000
50831194;0000193695787;79420000
52401723;8710280161442;99530000
88263118;9999624238664;79950000
94365768;9510998590958;99530000
94365776;9510998169659;13710000
94365784;9510999226338;36150000
94365792;3130761013116;44001001
94365806;9510485022350;39363000
94365814;9510999420061;48830000
94365822;9510999526641;87140000
94365830;9510999261672;39330000
94365849;9510998954909;95935000
94365857;9510999753389;44160000
94365865;9510999452699;96640000
94365873;9510999149830;63500005
94365881;9510998656720;39598000
94365890;9510999787364;98120000
94365903;9510999344705;95305000
94365911;9510998591849;39387000
94365920;9510999501142;44620000
94365938;9510640138972;65820000
94365946;0410760326899;68005560
94365954;9510999533770;39570000
94365962;9510999348794;39570000
94365970;9510999789227;96640000
94365989;9510999135707;39570000
94366004;9510993230040;79190000
94366012;9510999507930;73920000
94366020;9510999240403;39570000
94366039;9510994798880;38740001
94366055;9510804430181;99650000
94366063;9510999384910;44680000
94366071;9510999733000;89400000
94366080;9510999345698;39570000
94366098;9510997418841;44590000
94366110;9510996766676;65975000
94366128;9510644503918;29360000
94366136;9510999557601;36330000
94366144;9510999811095;73795000
94366152;9510999520287;29140010
94366160;9510998414556;38770000
94366179;9510998331260;84630000
94366195;9510999890378;65700000
94366209;9510998342202;87345000
94366225;9510999198709;89500002
94366233;9510999334815;17380000
94366241;9510999894284;65704000
94366250;9510997635605;62300000
94366268;9510999897976;65700000
94366276;9510998880603;83600959
94366284;9510726401749;38550000
94366292;9510990665401;77485000
94366306;9510999393900;84630000
94366314;9510807945387;36330000
94366330;9510997981937;85525000
94366349;9510999661425;58758000
94366357;9999030408942;99680000
94366365;9510807949617;36330000
94366373;9510807948807;36330000
94366381;9510996593801;38660000
94366390;9510807947673;36330000
94366403;9510992983362;55345000
94366411;9510999284885;96148000
94366446;9510999082239;17710000
94366454;9510999263616;84630000
94366462;9510999271473;48500000
94366470;9501815735740;13537000
94366489;9510487698947;65790000
94366497;9510999686924;14570000
94366500;9510998758646;49290000
94366519;9510722066520;14540000
94366527;6050420056493;14540000
94366535;9510999687300;14570000
94366551;9500766570939;69301000
94366560;9510998434824;79140000
94366578;9510997023235;84640000
94366586;9510998693170;95940000
94366594;9510996966411;87501000
94366608;9510999786040;96640000
94366616;9510999365966;46220000
94366624;9510999586113;96010000
94366632;9510998003173;85530000
94366640;9510999681450;56215000
94366659;9510999346740;95600000
94366667;9510721534279;79490000
94366683;9510998008809;85530000
94366691;7240410091212;84660000
94366705;9510999771280;56300990
94366713;9510649558419;97350002
94366721;9510999755322;99687000
94366730;9510999529403;44645000
94366748;9510998697167;89871000
94366756;9510480074476;98005000
94366764;9510999687815;47680000
94366772;9510999659790;85570000
94366780;9510999296549;96230000
94366799;9500411026448;35340000
74678043;8120641089529;48470000
94366802;9510641524981;56300990
94366810;9510722812396;65895000
94366829;9510998946213;89874000
94366837;9999201716543;89840000
94366845;0012101022615;76994000
94366853;9510998324131;95270000
94366861;9510999776400;56300990
94366870;9510999216960;39893000
94366888;9510305606775;58398000
94366896;9500175572428;77590000
94366900;9510996501109;77610000
94366926;9510998848807;39530000
78258294;9500253798918;99200000
94366934;9510999704680;44695000
94366950;9510998064806;17970000
94366969;9510999701079;44695000
94366977;9510991178547;96600000
94366985;9510999301135;65980000
94366993;9510999445994;96530000
94367000;9510999584846;85760000
94367019;9510999533508;44645000
94367027;9510998964203;28570000
94367035;9999897163322;78310000
94367043;8020690016354;88370001
94367051;9510999287639;65980000
94367078;9510994058763;56300990
94367086;9510997470924;19260000
94367094;9510997630204;47800001
94367108;9510995162017;84640000
94367116;9510999482687;36180000
94367124;9510991182811;96600000
94367132;9510994460251;79680000
94367140;9500688563394;48565000
94367159;9510999339884;75780000
94367175;9510999626514;76923000
94367183;9510997747829;65380000
94367191;9510999668519;65200000
94367205;8151010426178;96990000
